Band1,Band2,Band3,Band4,Band5,Band6
75,56,44,119,66,32
75,56,44,118,65,31
76,57,47,112,64,34
79,62,54,105,70,37
90,73,72,102,92,61
96,82,85,92,114,83
99,85,90,87,114,82
98,85,89,86,105,75
96,83,85,84,108,84
94,78,83,77,107,84
98,80,84,73,109,86
100,84,91,77,128,100
98,86,96,85,138,97
100,88,97,83,146,102
102,89,98,81,148,105
98,86,92,82,135,92
97,84,93,82,140,96
105,94,99,85,135,97
98,88,94,78,129,93
102,90,96,84,123,90
99,86,91,100,120,83
93,82,80,110,113,70
93,81,78,111,114,70
90,80,75,115,113,69
97,86,82,111,123,80
111,98,107,103,152,116
95,79,79,109,106,70
74,55,41,125,67,29
79,60,48,124,72,34
75,57,43,126,69,33
76,58,43,124,73,34
73,56,44,121,68,35
78,57,45,123,69,32
76,56,44,123,67,31
75,56,44,121,67,30
80,64,53,108,87,53
73,58,45,123,69,33
75,55,43,117,63,31
75,58,45,102,73,45
74,54,41,114,60,28
72,54,40,121,60,29
72,55,42,122,61,28
71,54,39,122,59,28
74,55,41,122,59,26
71,55,40,122,59,29
72,54,39,120,62,30
75,57,42,119,60,28
74,57,43,122,59,29
76,57,42,126,62,30
74,57,43,124,60,29
76,56,42,120,59,27
76,56,44,124,62,29
76,58,43,125,64,29
75,59,45,122,62,29
74,56,43,122,61,29
75,57,44,114,63,33
77,62,48,101,69,39
77,63,47,110,70,36
75,63,45,111,68,34
76,64,45,108,67,34
76,62,45,113,69,35
76,62,45,116,69,34
75,62,45,119,68,33
75,59,43,123,68,33
74,57,42,133,66,31
74,55,40,132,65,30
75,55,41,126,62,30
75,55,42,120,62,32
73,54,42,123,63,29
75,57,46,114,67,35
82,63,60,78,90,66
88,68,71,52,101,87
83,65,65,50,100,86
82,64,65,51,101,88
85,65,67,50,102,90
86,66,69,51,105,92
84,65,67,50,104,88
82,61,61,48,101,87
83,63,62,47,101,86
82,61,62,48,101,86
85,62,62,49,105,90
84,68,67,52,108,94
83,63,63,56,107,92
79,59,54,73,89,67
75,56,48,95,67,40
72,55,41,105,56,27
74,54,40,112,58,28
74,54,44,108,60,29
80,60,54,96,80,53
77,59,48,106,70,39
74,55,42,113,60,32
75,53,42,115,61,28
72,54,42,114,60,29
70,55,43,117,62,29
75,54,43,119,63,32
74,55,41,117,62,29
74,55,45,114,60,31
73,55,45,115,60,29
76,56,46,108,61,32
77,59,49,90,72,45
82,62,57,66,86,65
85,64,63,51,95,79
85,64,62,46,97,84
83,63,63,46,97,84
85,64,64,46,96,85
87,64,63,47,96,83
86,65,63,47,96,84
83,65,64,56,92,75
80,65,59,81,83,54
78,65,49,107,72,38
79,66,48,112,70,38
78,66,50,101,70,39
79,62,49,101,67,36
77,57,46,104,60,29
74,54,42,110,52,24
73,53,40,112,50,25
73,53,39,114,51,26
73,52,40,117,51,24
74,52,40,118,52,27
74,54,37,123,53,25
72,53,41,127,57,26
73,53,40,122,52,25
73,54,37,124,55,26
74,54,43,118,59,30
76,60,46,115,70,38
79,64,51,105,76,44
79,66,49,118,68,35
82,65,49,132,59,29
82,67,47,137,59,29
81,67,49,136,57,29
81,68,48,134,57,29
80,66,48,135,59,29
81,66,47,136,57,29
79,68,47,135,60,28
79,67,48,135,58,27
81,67,47,136,58,29
80,66,50,135,59,28
80,66,46,134,58,28
80,65,51,132,62,32
77,62,48,123,70,32
77,57,43,122,71,34
75,57,42,124,72,35
75,58,43,122,73,34
75,58,44,120,74,33
74,59,43,117,75,35
74,58,43,117,74,36
75,59,42,121,73,32
74,57,43,121,71,35
75,59,43,114,76,35
76,61,47,109,76,37
77,61,49,104,77,43
81,63,54,97,80,46
83,67,60,91,88,51
80,63,55,96,88,54
77,63,49,114,86,43
76,58,47,111,79,40
78,58,46,113,75,39
74,56,40,115,65,34
73,53,42,118,59,27
74,54,40,115,55,27
73,53,41,113,55,26
72,55,40,115,57,28
73,54,40,115,57,29
73,53,40,114,57,26
74,54,40,114,56,28
75,55,40,122,62,27
73,55,39,119,58,28
74,54,39,115,59,27
73,55,40,119,60,28
75,54,40,118,61,29
72,56,40,117,59,28
73,54,42,118,59,26
73,54,40,120,61,27
75,55,41,122,64,30
77,59,47,111,70,37
82,65,52,105,77,46
77,66,49,117,72,38
75,64,45,124,63,28
77,63,46,122,62,33
79,64,48,123,65,31
77,64,46,128,63,30
75,65,47,128,63,29
78,67,50,119,67,36
81,69,54,111,73,43
80,67,52,114,70,38
78,66,49,118,67,33
78,65,46,120,64,30
77,66,47,121,64,31
77,65,47,121,62,31
76,64,47,121,65,31
79,66,50,113,68,33
81,66,52,100,72,41
80,64,54,80,82,53
80,61,53,74,81,55
79,62,55,68,89,69
80,63,53,86,77,51
80,65,48,103,68,39
81,65,50,111,65,33
79,67,48,110,64,35
79,65,51,104,70,39
78,66,48,100,73,41
78,66,48,100,73,41
79,63,52,94,74,44
80,68,55,104,76,43
77,69,53,105,77,46
80,67,54,103,76,43
79,65,52,101,78,46
78,64,48,104,74,41
76,63,49,105,69,35
78,64,47,106,68,34
75,63,47,99,69,37
78,63,51,96,74,43
81,64,51,90,74,44
79,63,52,87,76,46
80,64,54,82,77,50
83,65,56,75,81,57
83,65,60,71,86,61
81,65,60,74,87,62
82,66,59,78,87,61
83,64,57,87,85,55
81,63,56,91,80,47
79,63,55,93,80,43
77,58,49,105,64,35
82,63,54,93,70,39
80,62,52,97,69,39
78,60,49,100,66,39
77,58,46,101,66,37
75,58,46,101,65,34
75,56,41,108,60,30
74,54,41,114,59,29
74,55,42,113,59,29
75,54,44,103,59,31
74,55,43,89,55,29
75,54,41,96,50,25
74,54,43,92,51,28
75,56,42,87,53,28
73,57,44,85,53,29
73,56,42,91,50,25
74,55,43,93,51,26
74,56,44,87,52,28
74,56,43,86,52,28
73,55,44,87,53,27
76,56,44,92,53,25
71,56,41,98,50,24
75,55,45,95,49,25
73,54,41,102,51,23
72,56,40,107,51,25
73,54,39,106,52,26
74,55,42,109,56,28
74,55,42,111,57,29
76,57,42,111,65,33
75,58,45,107,72,35
78,59,46,100,66,39
74,56,46,102,62,33
75,52,40,110,51,25
71,51,40,111,51,25
72,52,39,114,50,23
75,53,40,116,52,25
73,52,42,114,51,23
74,53,41,107,49,26
73,54,41,99,50,25
73,53,42,101,49,25
72,53,42,105,50,26
73,54,41,106,49,25
74,54,42,110,54,27
73,54,40,115,56,28
73,53,41,113,56,27
74,55,40,112,55,27
74,54,40,110,54,26
74,53,40,110,54,27
75,56,40,107,58,28
77,60,47,98,73,44
77,64,51,90,79,53
77,61,49,90,71,42
76,59,48,93,72,44
78,62,50,96,74,50
77,62,52,94,71,43
79,62,48,95,71,41
76,59,48,97,70,43
75,58,48,96,66,40
73,53,38,112,52,26
74,51,39,113,52,25
73,53,39,111,50,25
72,53,41,111,50,26
73,53,40,112,52,23
75,52,41,112,51,26
72,55,41,113,52,24
73,52,39,113,51,23
72,53,40,113,52,26
73,53,38,115,52,25
72,54,41,114,53,26
73,53,40,114,54,25
77,56,40,114,55,27
74,55,40,115,52,26
79,62,49,101,72,45
93,80,68,97,98,71
89,79,69,100,96,62
92,80,69,101,95,63
92,80,72,101,95,62
96,85,79,99,107,77
102,90,91,95,127,98
89,73,69,103,94,62
76,58,45,117,71,35
75,56,42,120,66,32
74,56,44,117,63,31
73,54,44,117,63,32
75,55,43,117,65,32
73,56,44,116,63,30
74,55,43,116,61,28
85,71,68,91,85,58
88,73,70,89,98,71
94,78,81,89,107,72
98,82,88,94,115,82
98,86,90,88,130,102
102,92,102,84,137,108
110,100,110,89,133,109
105,93,98,90,127,103
102,89,92,84,120,99
104,91,99,81,124,101
104,95,102,85,129,95
100,91,98,86,131,88
99,90,96,85,135,93
101,91,98,86,137,94
105,94,99,87,138,95
102,87,95,68,124,100
100,86,92,67,108,86
110,98,107,78,125,103
114,105,120,84,132,105
103,92,101,91,126,91
96,83,84,105,120,78
94,82,79,110,115,71
99,90,88,108,130,88
107,95,100,104,141,106
92,77,76,112,105,68
74,56,43,125,66,28
77,59,46,125,73,35
75,57,44,124,70,33
77,57,42,123,70,34
75,58,44,123,69,35
77,56,44,124,70,33
76,56,46,118,71,36
78,59,48,115,70,33
80,64,55,107,89,55
74,57,45,122,70,33
74,56,41,118,63,33
77,58,47,105,70,44
76,56,45,111,64,33
72,54,39,122,58,26
74,54,40,121,61,30
70,54,39,125,61,29
73,55,42,123,59,28
72,54,38,123,60,28
75,55,41,123,63,29
74,56,41,120,62,29
76,57,42,125,63,30
77,57,42,126,65,30
75,56,44,123,60,28
74,56,42,120,60,28
76,57,45,121,64,31
77,61,43,124,66,30
76,57,43,121,63,30
75,58,46,119,63,31
78,59,47,110,66,36
78,60,52,97,81,47
75,61,45,114,72,37
76,58,44,121,68,34
77,59,43,121,68,34
74,58,42,124,68,33
74,58,43,129,67,32
74,57,42,131,65,32
74,57,41,132,66,33
75,58,42,136,67,30
75,56,41,132,65,31
74,56,41,125,62,31
74,55,43,121,62,32
73,55,42,122,62,30
77,57,46,110,72,41
83,61,59,68,95,73
84,64,67,48,102,87
83,63,62,50,101,84
83,63,62,50,104,88
85,63,65,51,106,91
85,65,67,52,108,92
88,67,70,51,108,95
83,65,66,50,105,91
85,67,68,52,107,92
85,64,66,50,107,93
83,63,64,50,106,92
82,62,61,48,105,89
82,59,58,47,103,88
81,60,56,50,103,87
79,58,55,64,94,74
77,59,52,85,74,50
75,55,44,104,62,33
76,58,49,100,67,37
76,58,48,102,69,41
73,55,45,115,62,29
75,54,42,113,62,28
73,54,43,113,60,28
72,54,42,114,60,29
72,56,44,115,62,29
75,53,42,116,60,29
74,55,42,118,60,29
76,55,43,118,61,32
72,53,42,117,62,29
75,55,43,115,61,30
75,56,43,114,60,32
74,56,48,106,70,41
80,61,53,86,84,59
84,64,61,62,93,79
86,64,65,51,96,85
85,63,63,48,95,84
87,63,62,47,94,82
86,65,63,47,95,80
83,66,59,73,86,60
80,66,54,100,76,42
78,65,48,113,72,36
78,65,46,116,71,33
79,66,46,115,69,36
79,64,48,111,73,38
78,63,49,103,76,41
76,58,46,104,69,39
75,55,42,110,60,32
75,54,40,115,53,26
73,53,40,118,51,26
71,52,40,121,51,26
72,52,38,125,54,26
73,53,39,124,53,25
72,53,40,121,52,23
72,53,40,121,52,25
73,54,42,119,50,25
75,55,42,119,57,27
77,60,46,108,69,39
78,64,55,100,72,43
81,64,50,108,65,35
82,66,47,123,60,29
81,65,48,130,59,29
80,66,45,132,59,27
79,66,48,137,60,29
80,66,48,135,59,30
80,65,48,134,59,27
80,68,49,134,59,30
80,65,47,136,58,28
81,65,53,114,64,33
80,64,48,119,65,38
79,67,50,109,69,40
81,61,52,97,73,37
79,60,47,106,69,40
77,59,48,108,73,37
76,59,48,103,73,39
78,61,50,101,70,35
76,59,47,107,71,36
77,59,46,109,72,39
77,62,48,105,72,40
79,62,51,101,72,38
79,61,48,104,73,37
77,59,46,108,75,40
79,60,51,106,74,42
83,65,57,95,89,54
82,66,57,97,94,57
79,64,49,116,91,50
77,63,47,130,91,41
77,62,45,123,91,43
79,63,49,112,88,45
80,62,50,104,83,45
76,60,48,106,74,37
76,58,46,112,67,33
75,55,41,114,61,26
73,55,41,116,59,29
73,54,42,119,58,27
74,54,40,118,58,27
73,54,39,119,58,29
75,56,40,122,63,28
74,54,41,121,60,29
74,55,40,118,60,29
74,55,39,121,61,31
74,57,41,122,65,31
74,57,41,122,65,31
75,56,41,122,63,30
74,54,41,120,64,32
75,54,42,121,63,31
72,56,43,122,65,31
78,62,46,112,71,40
82,66,54,104,80,49
80,64,52,107,78,43
79,66,51,110,70,36
79,65,50,108,77,42
78,65,51,114,72,40
77,64,44,122,65,33
77,64,47,127,64,29
79,65,48,121,66,33
78,67,51,119,68,36
80,66,50,117,69,36
80,67,49,117,70,36
78,67,47,118,67,35
77,65,46,120,66,33
77,65,44,123,64,31
79,65,47,119,67,32
80,66,51,103,71,39
80,66,56,77,80,55
83,64,57,57,88,70
83,61,57,52,91,75
86,65,62,54,90,73
86,65,63,60,89,72
82,63,56,73,82,59
81,64,54,88,76,47
80,66,53,99,76,43
79,65,48,106,71,38
78,65,49,100,72,38
78,64,52,92,76,44
80,66,51,101,75,41
78,68,53,108,75,44
80,67,54,106,80,43
79,66,51,111,76,40
75,65,45,112,69,33
76,64,46,104,69,38
78,64,48,103,71,35
77,64,48,94,72,41
80,63,54,84,78,50
81,66,55,80,83,57
82,68,63,77,83,60
85,69,64,77,85,66
83,70,70,73,92,71
84,68,64,79,87,65
80,64,59,80,89,68
86,67,61,76,90,64
80,66,58,84,83,54
79,63,54,92,81,49
79,60,52,94,77,46
80,62,56,91,70,41
82,67,56,103,78,45
81,67,55,97,79,48
81,66,54,91,74,43
83,65,54,91,73,42
82,65,54,88,75,43
78,61,50,92,71,40
77,58,48,102,66,36
75,57,46,100,62,34
76,57,46,90,61,33
75,57,46,89,56,29
74,55,45,92,50,25
74,55,43,87,51,28
74,57,44,84,53,29
73,57,45,84,52,29
73,57,45,85,54,29
74,55,42,91,52,27
73,55,43,91,50,27
74,55,43,92,51,26
73,55,42,97,50,25
73,54,41,104,49,23
74,51,39,107,50,25
72,55,43,103,49,24
72,54,41,101,50,24
72,55,39,106,50,26
73,53,43,108,51,24
72,53,40,110,49,24
73,53,40,108,48,23
72,52,42,104,52,27
74,55,42,103,51,22
75,58,44,102,58,31
75,55,45,103,65,37
72,54,38,113,52,25
72,53,39,113,51,23
72,53,39,113,50,26
74,52,41,115,49,26
71,53,39,112,51,23
75,53,41,107,50,25
72,55,42,95,52,29
74,54,42,91,52,28
75,54,42,100,51,27
74,52,41,107,50,24
74,54,41,112,55,26
75,53,42,114,56,26
74,54,39,111,52,26
72,55,40,109,55,27
74,55,42,107,55,27
73,55,41,105,51,26
72,53,39,106,54,28
73,56,42,105,53,26
74,56,43,104,54,29
74,53,41,106,54,29
74,54,41,107,52,26
75,54,41,107,50,25
74,54,41,106,52,26
71,53,40,106,52,26
75,54,42,106,49,25
72,53,41,107,50,26
72,53,38,113,53,25
72,53,40,114,52,25
73,53,40,114,52,25
72,53,41,114,52,25
72,52,42,113,50,25
73,53,42,113,50,25
73,54,40,114,51,25
74,52,40,115,50,25
72,54,41,113,51,25
74,53,39,114,50,25
73,53,41,114,52,23
75,52,40,115,51,26
74,56,41,115,55,26
72,53,39,117,54,25
86,70,61,103,84,55
120,109,112,100,137,109
116,105,110,103,134,103
121,108,111,103,133,107
118,109,113,101,141,110
122,109,121,99,148,123
124,111,128,95,158,132
93,76,76,107,101,65
75,58,46,114,67,34
73,56,45,116,63,30
76,55,44,113,63,33
78,60,51,105,65,34
79,62,54,104,67,35
81,64,58,101,79,53
87,70,67,91,82,54
84,75,67,102,102,61
87,74,66,106,97,54
84,71,61,116,99,52
89,77,71,102,106,67
94,82,81,92,120,83
107,99,101,97,138,100
120,115,121,105,147,112
118,114,122,102,143,109
114,108,112,100,135,103
109,101,104,96,129,98
104,93,98,93,123,91
100,90,89,93,115,76
101,91,91,93,114,78
105,93,99,94,129,94
101,91,92,81,129,97
93,78,80,80,121,100
104,90,94,79,139,114
113,101,114,78,134,107
109,99,108,74,122,97
97,83,90,79,114,85
99,86,92,86,126,88
95,85,88,88,137,95
100,89,94,90,145,106
107,94,99,98,143,105
84,69,64,115,97,57
77,59,46,123,67,30
77,61,46,125,71,35
77,58,44,126,70,35
77,58,43,123,71,34
76,56,43,124,74,35
75,58,46,114,76,38
88,70,66,99,96,62
89,74,68,99,110,71
80,63,53,97,84,52
76,57,44,121,72,37
73,54,40,121,62,30
76,59,46,106,71,43
74,57,45,112,67,36
72,53,39,123,59,26
73,54,40,124,63,29
74,56,40,125,63,28
72,55,40,125,62,27
72,54,39,123,61,29
73,56,41,121,62,28
74,57,42,119,63,32
75,57,44,122,61,28
73,56,42,123,61,31
78,63,44,124,66,32
76,63,45,124,65,31
77,63,47,123,69,29
77,67,46,125,70,32
78,66,49,123,70,32
78,67,48,120,72,33
79,65,49,112,72,38
78,61,50,108,82,47
74,57,43,132,66,31
75,58,42,132,66,31
75,55,41,132,64,33
74,56,42,136,66,32
72,57,42,134,66,31
75,56,38,135,64,32
74,57,41,136,68,31
73,57,40,135,66,32
74,54,39,133,66,31
76,56,42,124,63,30
75,57,43,120,65,32
75,55,41,122,65,31
76,60,47,108,75,44
84,61,58,69,90,70
81,62,59,53,101,86
84,61,60,49,102,89
81,60,58,49,101,86
81,61,59,48,102,88
82,61,60,48,106,86
83,63,64,50,105,88
83,67,68,52,107,92
84,64,64,50,106,93
85,64,62,48,102,83
81,63,59,48,103,87
82,61,60,48,100,86
83,59,59,47,102,87
81,58,55,47,101,85
81,59,57,47,100,86
82,62,59,57,91,75
80,63,57,78,85,56
78,62,51,94,75,45
73,55,45,108,64,35
75,55,43,113,59,28
75,55,40,114,59,28
72,54,43,114,60,30
74,54,44,117,61,28
73,54,43,116,59,28
75,53,42,115,58,29
74,55,45,115,59,29
72,55,40,120,61,30
74,53,44,121,62,29
76,55,43,117,61,30
76,55,41,117,60,30
76,54,44,115,60,28
72,55,45,110,61,29
81,60,52,91,70,43
87,65,62,71,87,67
83,66,63,54,95,79
86,63,63,48,95,82
86,64,62,53,92,76
78,63,53,86,83,53
82,66,50,105,74,39
78,65,50,109,72,39
79,67,46,111,72,37
79,64,47,113,71,37
78,65,47,116,71,35
77,65,47,108,71,36
79,65,49,105,72,36
78,61,48,102,69,40
75,59,45,108,61,30
73,55,42,116,55,27
72,54,39,124,57,26
74,52,38,126,55,27
72,53,40,122,53,25
74,52,41,121,51,27
74,54,40,121,53,25
73,54,39,121,50,24
74,53,40,118,57,27
75,55,40,117,60,30
75,57,43,119,65,35
77,59,47,112,68,41
80,62,48,108,68,40
80,63,48,114,67,35
82,65,50,113,68,36
82,65,52,110,66,35
80,64,52,114,64,33
80,63,50,119,65,36
82,65,52,116,67,38
82,64,51,112,64,34
80,60,50,107,68,39
80,59,50,107,66,37
78,59,48,112,67,38
78,59,48,112,67,38
76,58,47,105,66,41
78,60,48,99,65,38
80,59,52,100,66,35
77,60,48,107,68,39
78,58,48,106,68,43
78,59,49,100,66,39
79,61,51,100,64,37
78,61,48,108,68,40
79,59,49,107,73,44
80,62,52,102,72,42
75,53,42,125,61,29
77,60,49,110,67,33
83,66,57,91,92,58
80,63,50,120,92,48
77,64,45,131,91,43
75,63,46,132,91,41
78,61,44,131,90,42
78,62,45,129,90,42
77,62,46,126,91,45
77,62,47,120,89,46
78,62,48,116,85,46
77,61,47,114,79,43
75,59,46,116,74,39
76,57,42,118,67,34
74,54,41,119,61,29
74,58,41,119,67,34
74,57,41,122,64,30
74,54,40,122,61,29
73,55,40,120,61,29
75,56,40,121,62,30
76,55,40,122,66,31
74,55,39,122,62,29
73,57,40,121,63,30
75,56,42,120,65,31
76,57,45,119,68,32
78,62,46,117,69,36
76,63,46,123,68,32
74,63,45,117,71,35
79,63,49,111,74,41
76,63,49,108,71,37
79,65,48,108,75,41
82,65,51,109,73,40
77,67,49,115,71,36
80,66,51,118,69,37
77,68,48,119,66,31
79,66,48,124,66,32
79,65,48,119,65,32
77,66,46,117,66,34
82,68,51,113,68,35
80,67,49,112,69,35
84,67,55,94,75,45
85,69,62,73,89,67
88,70,63,60,94,79
85,64,60,55,92,79
84,63,60,53,91,76
88,66,64,57,94,79
85,67,63,57,94,81
86,64,59,58,93,78
85,68,64,70,97,76
82,67,59,85,89,62
78,65,51,95,76,44
78,64,49,98,70,39
78,64,50,95,72,41
79,66,49,98,75,41
77,68,52,105,76,41
80,67,54,105,81,45
80,67,53,109,72,39
78,66,48,111,69,31
78,66,49,102,70,39
78,65,49,100,71,39
80,65,49,96,73,40
82,67,55,88,78,50
83,71,63,85,88,64
84,73,69,83,92,71
85,72,69,84,93,66
88,74,72,82,98,76
82,71,67,90,87,61
80,63,54,97,76,42
80,62,52,90,77,43
82,68,62,83,85,62
81,64,55,97,77,43
78,59,48,107,80,42
80,66,54,99,77,43
80,68,53,101,72,42
79,65,52,96,71,42
77,63,47,92,74,43
76,62,47,95,71,38
77,64,50,91,76,46
80,64,51,88,78,47
81,65,53,89,79,48
80,67,56,85,77,45
81,62,54,76,70,39
77,59,51,82,66,38
76,58,48,86,60,33
75,58,46,87,53,29
75,58,45,84,52,30
74,57,46,82,54,31
74,59,44,83,56,29
74,54,43,92,51,26
73,53,42,98,48,24
73,54,41,98,49,23
73,54,41,98,49,24
73,53,41,100,48,24
73,53,40,103,49,24
72,54,40,105,49,23
72,54,41,106,48,23
74,54,42,108,49,25
74,53,41,110,51,23
71,53,40,108,49,25
71,53,41,104,49,23
73,53,40,102,49,25
72,54,43,102,49,24
76,57,44,100,64,35
78,58,47,101,64,36
73,53,40,110,52,24
71,52,40,110,51,25
74,53,40,109,49,25
72,52,43,112,53,27
72,54,39,112,55,26
76,54,41,107,52,25
74,55,42,103,53,29
73,54,42,101,57,29
76,55,42,103,54,28
73,53,42,109,54,26
74,56,41,111,60,29
71,55,42,112,55,28
71,52,40,114,47,24
72,54,40,112,48,21
72,52,39,114,51,25
73,53,39,111,49,23
73,53,41,109,50,26
73,54,41,108,48,22
74,54,42,108,51,24
72,53,41,108,49,25
73,54,38,110,50,22
75,52,40,110,50,26
72,51,41,109,48,24
72,53,39,110,51,24
74,53,41,109,51,25
73,52,40,109,53,26
72,53,38,113,53,25
72,52,40,114,51,25
73,53,40,114,50,25
74,53,40,116,51,23
73,52,39,116,50,25
72,52,39,116,51,25
73,52,40,116,51,25
74,53,41,117,50,26
74,53,39,117,51,25
73,53,39,117,51,25
73,53,41,118,52,26
73,53,42,118,53,27
74,53,42,117,52,25
73,56,44,117,55,27
97,84,79,106,94,69
130,122,131,101,153,125
129,119,131,102,154,126
131,118,131,100,152,123
123,115,124,97,151,125
124,110,124,96,142,116
114,99,111,91,131,106
93,74,72,98,97,66
80,63,53,105,70,42
84,68,56,98,77,46
84,70,68,89,83,50
87,72,67,91,94,66
90,75,73,91,106,76
91,78,76,94,103,66
86,75,69,102,105,68
81,72,59,117,94,48
86,72,58,115,94,47
85,72,62,115,97,51
92,77,75,94,108,75
94,80,78,90,120,80
113,107,110,104,139,101
125,121,127,109,148,113
127,126,135,108,157,120
126,124,134,105,155,119
122,117,127,102,146,112
113,108,115,101,133,99
108,103,102,99,126,94
108,97,98,96,124,91
100,87,88,96,119,86
93,81,80,88,114,84
90,76,74,82,98,66
96,84,85,84,109,78
105,92,99,82,118,91
111,99,110,70,115,94
104,90,101,70,102,79
109,94,108,73,118,90
101,86,99,71,141,111
100,86,93,79,155,117
108,94,100,97,148,110
79,64,53,119,81,44
77,59,45,126,69,33
73,59,46,128,75,35
76,58,45,127,74,36
74,58,43,126,71,33
73,57,41,134,85,39
78,60,47,119,84,41
95,81,83,91,126,103
105,89,96,83,137,115
81,65,55,91,84,57
76,57,43,121,71,34
72,54,40,123,63,29
75,59,48,109,74,43
73,57,44,110,65,33
74,54,40,122,59,27
71,55,39,124,61,31
72,56,40,123,60,28
73,54,39,123,60,29
71,53,39,122,58,28
74,55,41,118,64,31
78,59,43,120,67,33
76,61,44,123,64,30
76,61,43,123,64,32
79,69,47,133,68,31
78,69,47,132,68,31
78,69,47,130,70,31
78,69,47,128,70,31
77,68,49,126,72,33
79,68,48,125,71,32
78,67,49,117,71,34
76,61,49,113,78,42
75,56,42,131,67,31
75,57,41,134,66,30
74,55,43,133,65,31
74,58,40,136,68,32
75,55,41,136,66,30
74,56,40,136,67,33
71,55,42,136,67,31
75,57,40,133,67,33
74,56,43,129,65,30
76,56,41,123,66,31
74,56,42,119,64,31
75,56,44,122,66,32
78,59,47,112,72,42
82,63,54,80,82,56
79,63,53,64,91,69
82,60,58,51,98,83
80,59,58,48,98,83
81,59,56,47,99,83
81,58,56,48,101,83
82,61,59,49,104,88
86,65,64,50,107,93
83,62,62,48,101,86
83,63,60,48,101,85
82,63,66,49,102,87
85,62,64,49,99,87
82,61,58,48,101,86
81,59,56,47,101,83
80,59,55,47,97,83
84,62,62,55,98,83
83,67,62,77,99,70
80,64,54,98,81,47
76,58,46,109,72,38
74,56,44,112,63,33
74,54,42,116,62,30
75,53,43,119,61,31
74,54,43,118,60,29
74,55,42,120,59,27
74,54,41,119,61,29
76,55,43,118,60,29
76,55,41,117,60,29
74,54,43,118,62,28
75,54,43,118,63,30
74,54,43,117,61,30
73,54,44,118,61,29
75,55,42,118,60,29
77,54,42,117,61,31
73,56,45,111,69,39
78,61,54,89,82,58
84,65,60,67,91,74
85,65,60,64,91,70
79,62,54,77,86,56
79,62,54,77,86,56
81,63,51,83,81,48
79,64,52,96,74,39
81,66,48,105,71,36
78,66,50,109,71,37
78,65,47,113,71,35
78,64,47,111,72,35
78,64,46,110,72,36
79,65,50,107,71,38
76,62,47,106,74,37
78,60,47,106,71,42
73,58,45,117,76,42
75,54,41,120,56,28
71,53,39,119,53,26
74,52,39,121,52,28
74,54,39,118,53,26
73,53,39,124,53,24
74,55,40,117,59,29
75,54,41,119,61,31
73,55,39,126,60,27
74,55,41,123,61,29
77,57,44,114,65,35
78,60,47,108,64,34
76,58,47,112,65,35
76,58,45,115,70,40
78,60,47,111,69,40
79,60,49,107,65,34
77,58,47,112,67,37
75,55,41,125,61,28
74,54,40,125,57,28
73,53,39,125,60,31
74,54,40,123,59,27
73,54,41,121,55,28
74,53,39,120,55,28
75,53,39,122,60,27
73,56,42,123,60,28
73,53,41,123,60,29
74,54,39,124,59,29
75,54,39,122,58,27
73,55,41,121,58,27
74,55,42,123,57,27
73,55,38,124,61,31
75,57,44,117,63,30
78,63,55,100,77,44
81,64,54,96,90,55
78,63,45,127,91,43
77,63,44,133,91,43
75,62,48,132,91,41
79,61,43,132,90,38
77,65,46,133,92,41
77,62,45,133,91,42
77,62,46,130,91,40
78,63,45,130,90,41
78,62,46,124,89,41
78,61,47,117,87,43
78,60,47,114,83,44
76,58,45,114,74,39
77,61,47,112,82,42
77,59,47,110,76,38
75,59,45,113,67,33
76,56,42,116,64,30
75,56,41,119,63,29
75,55,40,118,64,29
73,55,39,118,65,30
74,56,42,122,65,33
76,57,45,123,66,32
78,59,44,119,68,34
76,61,46,117,67,36
